LAMMPS (15 Sep 2022)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:98)
  using 1 OpenMP thread(s) per MPI task
# 3d WCA system, random initial configuration

#variable density equal 0.5
variable initial_temperature equal 3.0
variable final_temperature equal 0.1
variable dt equal 0.01
variable tau equal 100*${dt}
variable tau equal 100*0.01
variable thermo_time equal 50000*${dt}
variable thermo_time equal 50000*0.01
variable equil_steps equal 50000
variable run_steps equal 100000

units           lj
atom_style      atomic
dimension       3

lattice         fcc ${density}
lattice         fcc 1.2
Lattice spacing in x,y,z = 1.4938016 1.4938016 1.4938016
region          box block 0 8 0 8 0 8
# number of atom types
create_box      1 box
Created orthogonal box = (0 0 0) to (11.950413 11.950413 11.950413)
  1 by 2 by 2 MPI processor grid
create_atoms    1 box
Created 2048 atoms
  using lattice units in orthogonal box = (0 0 0) to (11.950413 11.950413 11.950413)
  create_atoms CPU = 0.001 seconds
mass 1 1.0

velocity all create ${initial_temperature} 99999
velocity all create 3 99999

pair_style      lj/cut 1.0
#type_1 type_2 epsilon sigma cutoff
pair_coeff      1 1 10.0 0.89089871814 1.0
pair_modify shift yes

timestep ${dt}
timestep 0.01
thermo ${thermo_time}
thermo 500

fix 1 all nvt temp ${initial_temperature} ${initial_temperature} ${tau}
fix 1 all nvt temp 3 ${initial_temperature} ${tau}
fix 1 all nvt temp 3 3 ${tau}
fix 1 all nvt temp 3 3 1
run ${equil_steps}
run 50000
Generated 0 of 0 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 1.3
  ghost atom cutoff = 1.3
  binsize = 0.65, bins = 19 19 19
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 3.099 | 3.099 | 3.099 Mbytes
   Step          Temp          E_pair         E_mol          TotEng         Press     
     31500   2.9887138      2.2874039      0              6.7682856      38.118095    
     32000   3.1505746      2.3862832      0              7.1098376      39.454992    
     32500   2.9354325      2.3726307      0              6.7736294      39.077462    
     33000   3.0377628      2.151049       0              6.7054683      36.85039     
     33500   3.0377081      2.2597368      0              6.8140741      38.042757    
     34000   2.9965302      2.1922485      0              6.6848491      37.292508    
     34500   2.9900091      2.2646642      0              6.7474879      37.825157    
     35000   2.9523428      2.3561177      0              6.7824695      38.807818    
     35500   3.0049812      2.2337838      0              6.7390547      37.462248    
     36000   2.9418294      2.3095523      0              6.7201416      38.444547    
     36500   2.9957854      2.2800638      0              6.7715477      38.421483    
     37000   2.9903004      2.3105677      0              6.7938281      38.85862     
     37500   2.9796676      2.2920241      0              6.759343       38.055717    
     38000   3.0850885      2.3628759      0              6.988249       39.099092    
     38500   3.0024867      2.2148421      0              6.7163731      37.574328    
     39000   2.9506966      2.2902405      0              6.7141242      38.38156     
     39500   2.9414223      2.365271       0              6.7752501      39.218445    
     40000   3.0439447      2.227553       0              6.7912405      37.817309    
     40500   3.0284869      2.1764402      0              6.7169524      37.438635    
     41000   2.9877391      2.2544585      0              6.7338788      38.003513    
     41500   3.0042662      2.3342861      0              6.838485       38.595931    
     42000   3.0021906      2.2753541      0              6.7764412      38.010941    
     42500   2.9035264      2.281804       0              6.634967       37.855637    
     43000   3.0308285      2.2843795      0              6.8284024      38.502854    
     43500   2.9920892      2.1805057      0              6.666448       36.863526    
     44000   2.9951281      2.2992028      0              6.7897013      38.252146    
     44500   2.9408566      2.2105497      0              6.6196806      37.274744    
     45000   3.0293933      2.3082462      0              6.8501173      38.584423    
     45500   3.0044056      2.3349012      0              6.8393091      38.576541    
     46000   3.0248939      2.3534544      0              6.8885798      38.916163    
     46500   3.0289653      2.3753852      0              6.9166147      39.270197    
     47000   3.0285446      2.3135816      0              6.8541803      38.658895    
     47500   3.0749889      2.2426262      0              6.8528574      38.039045    
     48000   2.9505469      2.199981       0              6.6236403      37.379724    
     48500   2.9713666      2.4306371      0              6.8855106      39.86281     
     49000   3.0509075      2.215309       0              6.7894356      37.509096    
     49500   3.1656259      2.2914468      0              7.037567       38.691985    
     50000   2.9599338      2.3587416      0              6.7964743      39.104272    
Loop time of 8.63263 on 4 procs for 50000 steps with 2048 atoms

Performance: 5004270.708 tau/day, 5791.980 timesteps/s, 11.862 Matom-step/s
99.2% CPU use with 4 MPI tasks x 1 OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 1.5633     | 1.5906     | 1.6267     |   1.9 | 18.43
Neigh   | 4.8837     | 4.9139     | 4.9839     |   1.8 | 56.92
Comm    | 1.412      | 1.4696     | 1.5156     |   3.2 | 17.02
Output  | 0.0017795  | 0.0032704  | 0.0077355  |   4.5 |  0.04
Modify  | 0.41462    | 0.41942    | 0.42937    |   0.9 |  4.86
Other   |            | 0.2358     |            |       |  2.73

Nlocal:            512 ave         524 max         502 min
Histogram: 2 0 0 0 0 0 0 1 0 1
Nghost:            655 ave         660 max         647 min
Histogram: 1 0 0 0 0 1 0 0 0 2
Neighs:         3064.5 ave        3133 max        2998 min
Histogram: 1 0 1 0 0 0 0 1 0 1

Total # of neighbors = 12258
Ave neighs/atom = 5.9853516
Neighbor list builds = 20134
Dangerous builds = 0

unfix 1
dump           1 all atom ${run_steps} 3dWCA_T${final_temperature}_d${density}_N${run_steps}.lammpstrj
dump           1 all atom 100000 3dWCA_T${final_temperature}_d${density}_N${run_steps}.lammpstrj
dump           1 all atom 100000 3dWCA_T0.1_d${density}_N${run_steps}.lammpstrj
dump           1 all atom 100000 3dWCA_T0.1_d1.2_N${run_steps}.lammpstrj
dump           1 all atom 100000 3dWCA_T0.1_d1.2_N100000.lammpstrj
dump           2 all dcd ${thermo_time} 3dWCA_T${final_temperature}_d${density}_N${run_steps}.dcd
dump           2 all dcd 500 3dWCA_T${final_temperature}_d${density}_N${run_steps}.dcd
dump           2 all dcd 500 3dWCA_T0.1_d${density}_N${run_steps}.dcd
dump           2 all dcd 500 3dWCA_T0.1_d1.2_N${run_steps}.dcd
dump           2 all dcd 500 3dWCA_T0.1_d1.2_N100000.dcd
fix 1 all nvt temp ${initial_temperature} ${final_temperature} ${tau}
fix 1 all nvt temp 3 ${final_temperature} ${tau}
fix 1 all nvt temp 3 0.1 ${tau}
fix 1 all nvt temp 3 0.1 1

run ${run_steps}
run 100000
Generated 0 of 0 mixed pair_coeff terms from geometric mixing rule
Per MPI rank memory allocation (min/avg/max) = 3.17 | 3.171 | 3.171 Mbytes
   Step          Temp          E_pair         E_mol          TotEng         Press     
     50000   2.9599338      2.3587416      0              6.7964743      39.104272    
     50500   3.0161488      2.2953237      0              6.8173378      38.656181    
     51000   2.877219       2.3619449      0              6.6756661      38.656528    
     51500   2.9108202      2.2453891      0              6.6094875      37.890165    
     52000   3.0267397      2.2507308      0              6.7886235      37.967357    
     52500   2.8224755      2.3638489      0              6.5954949      38.96703     
     53000   2.9432579      2.1902209      0              6.602952       37.103157    
     53500   2.8844391      2.1653587      0              6.4899048      36.702896    
     54000   2.9577962      2.1523186      0              6.5868465      36.678375    
     54500   2.8397036      2.0373871      0              6.2948627      35.674754    
     55000   2.8821168      2.1821606      0              6.5032249      37.068349    
     55500   2.7642013      2.0633309      0              6.2076082      35.631874    
     56000   2.822737       2.123748       0              6.3557861      36.353937    
     56500   2.843425       2.1650218      0              6.4280768      36.575559    
     57000   2.8152365      2.0531041      0              6.2738969      35.535723    
     57500   2.8295351      2.0891177      0              6.331348       35.804784    
     58000   2.8278887      2.0693304      0              6.3090923      35.505591    
     58500   2.7233639      2.0965165      0              6.1795676      35.972918    
     59000   2.7823439      2.1086454      0              6.2801234      35.961657    
     59500   2.8084331      2.0054215      0              6.2160142      34.96862     
     60000   2.754088       1.96631        0              6.0954248      34.800394    
     60500   2.7523844      2.1324623      0              6.259023       36.326081    
     61000   2.6599287      2.006922       0              5.9948669      34.615868    
     61500   2.7273727      1.9996519      0              6.0887134      34.699712    
     62000   2.5763126      2.041672       0              5.9042539      35.211216    
     62500   2.6540245      2.0127162      0              5.991809       34.716219    
     63000   2.6118316      1.9151346      0              5.8309691      33.688627    
     63500   2.6344951      1.9325144      0              5.8823276      34.019434    
     64000   2.6692083      1.8568942      0              5.8587517      33.119577    
     64500   2.6825545      1.8806821      0              5.9025491      33.169828    
     65000   2.4975349      1.9213742      0              5.6658472      33.522519    
     65500   2.5422929      1.8500639      0              5.6616411      33.034627    
     66000   2.4822803      1.8281131      0              5.5497154      32.798075    
     66500   2.460591       1.9615581      0              5.6506423      33.915749    
     67000   2.5334129      1.7933073      0              5.5915711      32.343059    
     67500   2.4895718      1.8825665      0              5.6151008      32.990083    
     68000   2.4094188      1.8490755      0              5.461439       32.648402    
     68500   2.4925454      1.7193426      0              5.456335       31.315025    
     69000   2.4641678      1.7117476      0              5.4061946      31.128155    
     69500   2.4067093      1.8692743      0              5.4775755      32.718718    
     70000   2.4305197      1.6815459      0              5.3255453      30.750205    
     70500   2.3412064      1.8203189      0              5.3304138      32.298457    
     71000   2.3666743      1.696502       0              5.2447801      31.197297    
     71500   2.3839043      1.6779247      0              5.252035       30.669739    
     72000   2.3396176      1.6547877      0              5.1625006      30.262229    
     72500   2.3452606      1.7334181      0              5.2495914      31.190721    
     73000   2.3851563      1.6865855      0              5.262573       30.944375    
     73500   2.3745055      1.7092627      0              5.2692817      31.21104     
     74000   2.2879203      1.6609291      0              5.0911339      30.232237    
     74500   2.2731083      1.6190781      0              5.0270758      29.800365    
     75000   2.2433951      1.647984       0              5.0114335      30.050035    
     75500   2.3188223      1.5598829      0              5.0364179      29.563162    
     76000   2.2967678      1.6864985      0              5.1299681      30.927411    
     76500   2.2594962      1.5341834      0              4.9217728      29.02981     
     77000   2.2458386      1.5281751      0              4.8952881      28.785475    
     77500   2.2133976      1.6209865      0              4.9394618      29.724186    
     78000   2.1442959      1.5861394      0              4.8010126      29.546389    
     78500   2.2047358      1.60294        0              4.9084288      29.704284    
     79000   2.1096181      1.567014       0              4.7298961      29.154708    
     79500   2.1391476      1.559522       0              4.7666766      29.197239    
     80000   2.0852484      1.4614492      0              4.5877945      27.867479    
     80500   2.1031526      1.5272583      0              4.6804468      28.696469    
     81000   2.0745785      1.4545383      0              4.5648866      27.590582    
     81500   2.080074       1.4802195      0              4.598807       27.835292    
     82000   2.1257494      1.4292974      0              4.6163645      27.357284    
     82500   2.027756       1.4759748      0              4.5161235      27.973266    
     83000   2.0889579      1.4852502      0              4.617157       28.041985    
     83500   2.0840473      1.4031129      0              4.5276574      26.949733    
     84000   2.064028       1.4978121      0              4.5923423      28.477732    
     84500   2.0159604      1.3980932      0              4.4205573      27.218714    
     85000   2.0177262      1.3730542      0              4.3981657      26.455386    
     85500   1.9428955      1.3611771      0              4.2740974      26.209096    
     86000   1.9573838      1.3055548      0              4.2401969      26.022092    
     86500   1.9162747      1.3233229      0              4.1963315      25.789992    
     87000   1.9201432      1.3287698      0              4.2075782      25.98361     
     87500   1.8993118      1.3432556      0              4.1908322      26.006535    
     88000   1.9236773      1.3449962      0              4.2291033      26.126157    
     88500   1.8843803      1.3143         0              4.1394903      25.715045    
     89000   1.8494198      1.3354391      0              4.1082142      26.013862    
     89500   1.8928821      1.2503087      0              4.0882455      24.743981    
     90000   1.8686931      1.2605878      0              4.0622588      24.820511    
     90500   1.8470075      1.2657507      0              4.0349091      25.065173    
     91000   1.8184412      1.2342464      0              3.9605763      24.628465    
     91500   1.7944549      1.240424       0              3.930792       24.664744    
     92000   1.8147541      1.1393484      0              3.8601504      23.475157    
     92500   1.7574587      1.1728282      0              3.8077291      23.643864    
     93000   1.7060669      1.2341702      0              3.792021       24.668315    
     93500   1.7466009      1.0920616      0              3.7106836      22.688302    
     94000   1.7250858      1.1649384      0              3.7513037      23.530035    
     94500   1.7155373      1.157863       0              3.7299125      23.510117    
     95000   1.7014814      1.1404705      0              3.6914465      23.085984    
     95500   1.7105735      1.1678891      0              3.7324965      23.788308    
     96000   1.6656736      1.0945377      0              3.5918281      22.650851    
     96500   1.6657701      1.078987       0              3.5764222      22.361343    
     97000   1.6411267      1.0402438      0              3.5007319      22.119376    
     97500   1.6359079      1.0058571      0              3.4585208      21.316831    
     98000   1.6025935      1.0107671      0              3.4134836      21.489656    
     98500   1.5639735      1.0531801      0              3.3979949      21.850453    
     99000   1.5404439      1.0672797      0              3.3768173      21.961871    
     99500   1.5345101      1.0272555      0              3.3278967      21.451544    
    100000   1.5798475      0.98631233     0              3.3549264      21.194147    
    100500   1.5818718      1.0271307      0              3.3987799      21.823133    
    101000   1.5472913      1.0268037      0              3.3466073      21.581233    
    101500   1.5548628      1.0304291      0              3.3615845      21.619428    
    102000   1.4908306      0.97225644     0              3.2074104      20.988175    
    102500   1.540677       0.94568444     0              3.2555714      20.476969    
    103000   1.473536       0.95942261     0              3.1686473      20.637078    
    103500   1.5106177      0.94493863     0              3.2097588      20.553683    
    104000   1.4131035      0.92887137     0              3.0474917      20.166235    
    104500   1.4535307      0.85259585     0              3.0318273      19.234415    
    105000   1.4416017      0.87499551     0              3.0363422      19.550647    
    105500   1.3966824      0.87952743     0              2.9735281      19.398624    
    106000   1.4119233      0.90845362     0              3.0253045      19.828779    
    106500   1.3434665      0.89640379     0              2.9106196      19.601068    
    107000   1.3584327      0.88781301     0              2.9244671      19.720859    
    107500   1.3256233      0.80514134     0              2.7926053      18.333548    
    108000   1.3133907      0.81231614     0              2.7814403      18.353506    
    108500   1.2893263      0.8038603      0              2.7369055      18.118588    
    109000   1.2835011      0.80442028     0              2.7287319      18.232825    
    109500   1.267886       0.81044253     0              2.7113429      18.130576    
    110000   1.2381838      0.80304265     0              2.6594114      18.276707    
    110500   1.2099285      0.8189146      0              2.6329212      18.484644    
    111000   1.2330778      0.73154436     0              2.580258       17.003831    
    111500   1.2066809      0.76256313     0              2.5717007      17.580513    
    112000   1.2221433      0.74311262     0              2.5754325      17.370732    
    112500   1.2271021      0.74135449     0              2.5811089      17.343429    
    113000   1.2248368      0.71930144     0              2.5556595      16.950071    
    113500   1.1740604      0.74167561     0              2.5019063      17.30528     
    114000   1.1877796      0.73019481     0              2.5109942      17.187147    
    114500   1.1282034      0.68874673     0              2.3802255      16.404607    
    115000   1.0983263      0.7046871      0              2.3513721      16.300887    
    115500   1.0855953      0.67282242     0              2.3004203      16.082758    
    116000   1.0813315      0.65827569     0              2.279481       15.904413    
    116500   1.0643297      0.6315336      0              2.2272487      15.494067    
    117000   1.0519718      0.64423222     0              2.2214195      15.592986    
    117500   1.0263771      0.62743539     0              2.1662493      15.186951    
    118000   1.0106576      0.61290131     0              2.1281476      15.067606    
    118500   1.0401548      0.58895183     0              2.1484222      14.770086    
    119000   1.0214486      0.6195212      0              2.1509459      15.183294    
    119500   0.99485176     0.60311294     0              2.0946619      14.971885    
    120000   1.0300638      0.55851841     0              2.1028597      14.165558    
    120500   0.95765433     0.55493284     0              1.9907129      14.229259    
    121000   0.94468169     0.59906914     0              2.0153998      14.739355    
    121500   0.94097392     0.54812111     0              1.9588928      13.916989    
    122000   0.93718066     0.56977043     0              1.974855       14.319399    
    122500   0.90220471     0.52075547     0              1.8734017      13.530571    
    123000   0.90736264     0.54379351     0              1.9041729      13.751826    
    123500   0.86426944     0.49385444     0              1.7896256      12.928541    
    124000   0.84522866     0.4935953      0              1.7608192      13.018087    
    124500   0.84707191     0.44943946     0              1.7194269      12.238819    
    125000   0.82670011     0.45545484     0              1.6948995      12.261609    
    125500   0.80793305     0.44500306     0              1.6563109      12.143391    
    126000   0.8007507      0.43679389     0              1.6373334      11.929984    
    126500   0.80245364     0.421097       0              1.6241897      11.588821    
    127000   0.77275815     0.43073826     0              1.5893095      11.748396    
    127500   0.76231537     0.42496765     0              1.5678824      11.694682    
    128000   0.74347418     0.40166148     0              1.5163282      11.163623    
    128500   0.75078174     0.40588316     0              1.5315059      11.303987    
    129000   0.69610687     0.39186848     0              1.435519       11.185651    
    129500   0.67998424     0.38193396     0              1.4014123      10.903783    
    130000   0.68385662     0.35987992     0              1.385164       10.451636    
    130500   0.65704009     0.35461208     0              1.339691       10.27826     
    131000   0.66348682     0.33321953     0              1.3279638      9.9308129    
    131500   0.62158909     0.3476654      0              1.2795938      10.176788    
    132000   0.62062639     0.32131302     0              1.251798       9.5798918    
    132500   0.59519698     0.32459538     0              1.2169549      9.5733023    
    133000   0.58960217     0.30786043     0              1.1918319      9.3698205    
    133500   0.57859836     0.30108564     0              1.1685594      9.2275316    
    134000   0.55948992     0.29022771     0              1.1290528      8.9988894    
    134500   0.56751614     0.27320721     0              1.1240658      8.6205745    
    135000   0.54846437     0.26963881     0              1.0919336      8.5686028    
    135500   0.52451474     0.28312199     0              1.0695099      8.8448386    
    136000   0.51375204     0.24492893     0              1.0151807      8.016719     
    136500   0.50483345     0.23916581     0              0.99604624     7.8709456    
    137000   0.4764286      0.22819021     0              0.94248416     7.5437927    
    137500   0.46474286     0.23300038     0              0.92977428     7.6898878    
    138000   0.44205068     0.20261069     0              0.86536295     7.1273872    
    138500   0.43590602     0.20706008     0              0.86059984     7.1666179    
    139000   0.40429307     0.20996624     0              0.81610973     7.1396345    
    139500   0.40043738     0.19740301     0              0.79776579     6.8941434    
    140000   0.38253047     0.17460455     0              0.74812008     6.4082924    
    140500   0.3766328      0.17142538     0              0.73609873     6.2534759    
    141000   0.36811045     0.16409332     0              0.71598938     6.1177526    
    141500   0.34767206     0.15071982     0              0.67197326     5.7477489    
    142000   0.33897095     0.15669708     0              0.66490524     5.8973938    
    142500   0.31452886     0.13365938     0              0.60522229     5.1775969    
    143000   0.29732459     0.13529561     0              0.58106473     5.3028814    
    143500   0.28695243     0.11804386     0              0.54826234     4.8026241    
    144000   0.27375213     0.11256829     0              0.52299599     4.7043825    
    144500   0.26286517     0.11016273     0              0.50426795     4.6150324    
    145000   0.24362275     0.098139196    0              0.46339489     4.257227     
    145500   0.22757816     0.090991798    0              0.43219236     4.08655      
    146000   0.21776721     0.077830222    0              0.40432154     3.6665325    
    146500   0.20567338     0.083144715    0              0.39150415     3.8409882    
    147000   0.18644178     0.069680068    0              0.34920618     3.3853962    
    147500   0.17377075     0.062468252    0              0.32299711     3.1545544    
    148000   0.15829957     0.055570115    0              0.29290353     2.8996175    
    148500   0.14454457     0.052577057    0              0.26928804     2.8178452    
    149000   0.13063302     0.043177427    0              0.23903127     2.4495744    
    149500   0.11874674     0.03326028     0              0.21129341     2.0815174    
    150000   0.1003274      0.032766988    0              0.1831846      2.0592558    
Loop time of 13.1065 on 4 procs for 100000 steps with 2048 atoms

Performance: 6592171.819 tau/day, 7629.828 timesteps/s, 15.626 Matom-step/s
98.9% CPU use with 4 MPI tasks x 1 OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 2.7068     | 2.754      | 2.8129     |   2.5 | 21.01
Neigh   | 6.4287     | 6.4682     | 6.5655     |   2.2 | 49.35
Comm    | 2.4202     | 2.4925     | 2.5691     |   3.5 | 19.02
Output  | 0.16382    | 0.16475    | 0.16753    |   0.4 |  1.26
Modify  | 0.81518    | 0.82327    | 0.82858    |   0.5 |  6.28
Other   |            | 0.4037     |            |       |  3.08

Nlocal:            512 ave         524 max         495 min
Histogram: 1 0 0 0 0 1 0 1 0 1
Nghost:            637 ave         654 max         625 min
Histogram: 1 0 1 0 1 0 0 0 0 1
Neighs:        3073.25 ave        3145 max        2978 min
Histogram: 1 0 0 0 1 0 0 0 1 1

Total # of neighbors = 12293
Ave neighs/atom = 6.0024414
Neighbor list builds = 27990
Dangerous builds = 0

Total wall time: 0:00:21
