   2.3117961707    2.9408689530   -0.5002844654
   3.2583120826    0.3403378580   -0.5002844654
   3.0218246866    1.3673677973   -1.3402844654
   2.3394933245    2.3065163478   -1.3402844654
  -0.1142191548    1.3942524756    2.4516445072
   0.4064413321    2.2960628924    2.2139697902
  -0.6348796418    2.2960628924    2.2139697902
  -1.3429969271    2.8123376198   -1.4447310173
   0.4064413321    2.2960628924   -2.1106807758
  -0.6348796418    2.2960628924   -2.1106807758
  -0.1142191548    1.3942524756   -2.3483554928
  -1.2422388222    0.5933095447    2.4396564967
  -1.7628993091    1.4951199616    2.2019817797
  -2.2835597961    0.5933095447    2.2019817797
  -3.0426271757    0.0646678266    1.5360320212
  -3.0426271757    0.0646678266   -1.4567190277
  -1.7628993091    1.4951199616   -2.1226687862
  -2.2835597961    0.5933095447   -2.1226687862
  -1.2422388222    0.5933095447   -2.3603435033
  -1.0703163154   -0.7801060554    2.3878996619
  -2.1116372893   -0.7801060554    2.1502249449
  -1.5909768023   -1.6819164723    2.1502249449
  -1.3373552457   -2.6374026121    1.4842751864
  -2.8707046689   -0.2514643373   -1.5084758625
  -1.3373552457   -2.6374026121   -1.5084758625
  -2.1116372893   -0.7801060554   -2.1744256210
  -1.5909768023   -1.6819164723   -2.1744256210
  -1.0703163154   -0.7801060554   -2.4121003381
   0.1120499412   -1.3677735452    2.3493353852
  -0.4086105457   -2.2695839621    2.1116606681
   0.6327104282   -2.2695839621    2.1116606681
  -1.1167278310   -2.7858586894    1.4457109096
  -0.1549889891   -3.2250701019    1.4457109096
   0.8915328263   -3.0746029806    1.4457109096
  -1.3468083247   -3.1971239489    0.4833856267
  -0.4086105457   -3.6489361867    0.4833856267
   0.6327104282   -3.6489361867    0.4833856267
   1.5709082071   -3.1971239489    0.4833856267
  -1.3468083247   -3.1971239489   -0.5847148563
  -0.4086105457   -3.6489361867   -0.5847148563
   0.6327104282   -3.6489361867   -0.5847148563
   1.5709082071   -3.1971239489   -0.5847148563
  -1.1167278310   -2.7858586894   -1.5470401393
  -0.1549889891   -3.2250701019   -1.5470401393
   0.8915328263   -3.0746029806   -1.5470401393
  -0.4086105457   -2.2695839621   -2.2129898978
   0.6327104282   -2.2695839621   -2.2129898978
   0.1120499412   -1.3677735452   -2.4506646148
   1.1829282269   -0.5945273476    2.3611804153
   2.2242492007   -0.5945273476    2.1235056982
   1.7035887138   -1.4963377645    2.1235056982
   1.9624111120   -2.3013567830    1.4575559397
   2.2242492007   -0.5945273476   -2.2011448677
   1.7035887138   -1.4963377645   -2.2011448677
   1.1829282269   -0.5945273476   -2.4388195847
   1.1290301331    0.7886089442    2.4115345658
   2.1703511070    0.7886089442    2.1738598488
   1.6496906201    1.6904193611    2.1738598488
   2.1703511070    0.7886089442   -2.1507907171
   1.6496906201    1.6904193611   -2.1507907171
   1.1290301331    0.7886089442   -2.3884654342
   0.2779947128    3.2972265055    1.7541082542
  -0.6820052872    3.2972265055    1.7541082542
   1.1432029097    3.4431930819    1.0513394789
   0.3118185221    4.0472291967    1.0513394789
  -0.7158290965    4.0472291967    1.0513394789
  -1.5472134841    3.4431930819    1.0513394789
   1.4607634881    3.4258421178    0.0913394789
   0.7579947128    4.1286108931    0.0913394789
  -0.2020052872    4.3858421178    0.0913394789
  -1.1620052872    4.1286108931    0.0913394789
  -1.8647740625    3.4258421178    0.0913394789
   1.1432029097    3.4431930819   -0.8686605211
   0.3118185221    4.0472291967   -0.8686605211
  -0.7158290965    4.0472291967   -0.8686605211
  -1.5472134841    3.4431930819   -0.8686605211
   0.2779947128    3.2972265055   -1.5714292964
  -0.6820052872    3.2972265055   -1.5714292964
  -2.7096094692    1.8475698268    1.7321999790
  -3.1896094692    1.0161854391    1.7321999790
  -2.7434332785    2.5975725179    1.0294312037
  -3.5748176661    1.9935364032    1.0294312037
  -3.8923782445    1.0161854391    1.0294312037
  -3.5748176661    0.0388344751    1.0294312037
  -2.2296094692    2.9361854391    0.0694312037
  -3.1896094692    2.6789542144    0.0694312037
  -3.8923782445    1.9761854391    0.0694312037
  -4.1496094692    1.0161854391    0.0694312037
  -3.8923782445    0.0561854391    0.0694312037
  -2.7434332785    2.5975725179   -0.8905687963
  -3.5748176661    1.9935364032   -0.8905687963
  -3.8923782445    1.0161854391   -0.8905687963
  -3.5748176661    0.0388344751   -0.8905687963
  -2.7096094692    1.8475698268   -1.5933375715
  -3.1896094692    1.0161854391   -1.5933375715
  -2.8859632559   -1.4336377828    1.6399220060
  -2.4059632559   -2.2650221705    1.6399220060
  -3.2711714528   -0.4562868187    0.9371532307
  -3.5887320311   -1.4336377828    0.9371532307
  -3.2711714528   -2.4109887469    0.9371532307
  -2.4397870652   -3.0150248616    0.9371532307
  -1.4121394466   -3.0150248616    0.9371532307
  -3.5887320311   -0.4736377828   -0.0228467693
  -3.8459632559   -1.4336377828   -0.0228467693
  -3.5887320311   -2.3936377828   -0.0228467693
  -2.8859632559   -3.0964065581   -0.0228467693
  -1.9259632559   -3.3536377828   -0.0228467693
  -3.2711714528   -0.4562868187   -0.9828467693
  -3.5887320311   -1.4336377828   -0.9828467693
  -3.2711714528   -2.4109887469   -0.9828467693
  -2.4397870652   -3.0150248616   -0.9828467693
  -1.4121394466   -3.0150248616   -0.9828467693
  -2.8859632559   -1.4336377828   -1.6856155446
  -2.4059632559   -2.2650221705   -1.6856155446
   3.0934650559   -1.0993004855    1.5917819674
   2.6134650559   -1.9306848731    1.5917819674
   3.7962338312   -1.0993004855    0.8890131921
   3.4786732528   -0.1219495214    0.8890131921
   2.6472888652   -2.6806875643    0.8890131921
   3.4786732528   -2.0766514496    0.8890131921
   4.0534650559   -1.0993004855   -0.0709868079
   3.7962338312   -0.1393004855   -0.0709868079
   2.1334650559   -3.0193004855   -0.0709868079
   3.0934650559   -2.7620692608   -0.0709868079
   3.7962338312   -2.0593004855   -0.0709868079
   3.7962338312   -1.0993004855   -1.0309868079
   3.4786732528   -0.1219495214   -1.0309868079
   2.6472888652   -2.6806875643   -1.0309868079
   3.4786732528   -2.0766514496   -1.0309868079
   3.0934650559   -1.0993004855   -1.7337555832
   2.6134650559   -1.9306848731   -1.7337555832
   2.9943454628    1.3673677973    1.6816328604
   2.5143454628    2.1987521849    1.6816328604
   3.6971142380    1.3673677973    0.9788640852
   3.3795536597    2.3447187613    0.9788640852
   2.5481692720    2.9487548761    0.9788640852
   3.3795536597    0.3900168332    0.9788640852
   3.9543454628    1.3673677973    0.0188640852
   3.6971142380    2.3273677973    0.0188640852
   2.9943454628    3.0301365725    0.0188640852
   2.0343454628    3.2873677973    0.0188640852
   3.6971142380    0.4073677973    0.0188640852
   3.6971142380    1.3673677973   -0.9411359148
   3.3795536597    2.3447187613   -0.9411359148
   2.5481692720    2.9487548761   -0.9411359148
   3.3795536597    0.3900168332   -0.9411359148
   2.9943454628    1.3673677973   -1.6439046901
   2.5143454628    2.1987521849   -1.6439046901
  -0.1142191548    1.3942524756    2.7516445072
   0.4024034789    2.2890691255    2.5461192450
  -0.6308417885    2.2890691255    2.5461192450
   0.6788863315    3.1309112468    1.9608328164
  -1.3644716122    2.8371207276    1.9608328164
   0.6788863315    3.1309112468   -1.8575438020
  -1.3644716122    2.8371207276   -1.8575438020
   0.4024034789    2.2890691255   -2.4428302306
  -0.6308417885    2.2890691255   -2.4428302306
  -0.1142191548    1.3942524756   -2.6483554928
  -1.2422388222    0.5933095447    2.7396564967
  -1.7588614559    1.4881261946    2.5341312345
  -2.2754840896    0.5933095447    2.5341312345
  -3.0740915902    0.0554290409    1.9488448059
  -2.4924912796    2.0361777968   -1.8695318125
  -3.0740915902    0.0554290409   -1.8695318125
  -1.7588614559    1.4881261946   -2.4548182411
  -2.2754840896    0.5933095447   -2.4548182411
  -1.2422388222    0.5933095447   -2.6603435033
  -1.0703163154   -0.7801060554    2.6878996619
  -2.1035615828   -0.7801060554    2.4823743997
  -1.5869389491   -1.6749227053    2.4823743997
  -1.3420221408   -2.6698615805    1.8970879711
  -2.9021690834   -0.2422255516   -1.9212886473
  -1.3420221408   -2.6698615805   -1.9212886473
  -2.1035615828   -0.7801060554   -2.5065750759
  -1.5869389491   -1.6749227053   -2.5065750759
  -1.0703163154   -0.7801060554   -2.7121003381
   0.1120499412   -1.3677735452    2.6493353852
  -0.4045726925   -2.2625901951    2.4438101229
   0.6286725749   -2.2625901951    2.4438101229
  -1.1382025162   -2.8106417973    1.8585236944
  -0.1596558842   -3.2575290703    1.8585236944
   0.9051554275   -3.1044323164    1.8585236944
  -1.4432296188   -3.3180324274    0.9825806525
  -0.4430229071   -3.7997065933    0.9825806525
   0.6671227896   -3.7997065933    0.9825806525
   1.6673295012   -3.3180324274    0.9825806525
  -0.9211953261   -3.8622482830   -0.0506646148
   0.1120499412   -4.0677735452   -0.0506646148
   1.1452952086   -3.8622482830   -0.0506646148
   2.0212382504   -3.2769618544   -0.0506646148
  -1.4432296188   -3.3180324274   -1.0839098822
  -0.4430229071   -3.7997065933   -1.0839098822
   0.6671227896   -3.7997065933   -1.0839098822
   1.6673295012   -3.3180324274   -1.0839098822
  -1.1382025162   -2.8106417973   -1.9598529240
  -0.1596558842   -3.2575290703   -1.9598529240
   0.9051554275   -3.1044323164   -1.9598529240
  -0.4045726925   -2.2625901951   -2.5451393526
   0.6286725749   -2.2625901951   -2.5451393526
   0.1120499412   -1.3677735452   -2.7506646148
   1.1829282269   -0.5945273476    2.6611804153
   2.2161734943   -0.5945273476    2.4556551531
   1.6995508606   -1.4893439975    2.4556551531
   3.0921165361   -0.5945273476    1.8703687245
   1.9760337132   -2.3311861188    1.8703687245
   3.0921165361   -0.5945273476   -1.9480078939
   1.9760337132   -2.3311861188   -1.9480078939
   2.2161734943   -0.5945273476   -2.5332943225
   1.6995508606   -1.4893439975   -2.5332943225
   1.1829282269   -0.5945273476   -2.7388195847
   1.1290301331    0.7886089442    2.7115345658
   2.1622754005    0.7886089442    2.5060093036
   1.6456527668    1.6834255941    2.5060093036
   3.0382184423    0.7886089442    1.9207228750
   1.9221356194    2.5252677154    1.9207228750
   3.0382184423    0.7886089442   -1.8976537434
   1.9221356194    2.5252677154   -1.8976537434
   2.1622754005    0.7886089442   -2.4829401720
   1.6456527668    1.6834255941   -2.4829401720
   1.1290301331    0.7886089442   -2.6884654342
   0.3379947128    3.4011495539    1.9619543511
  -0.7420052872    3.4011495539    1.9619543511
   1.3716560826    3.4771728715    1.1713394789
   0.5750762142    4.1674132566    1.1713394789
  -0.4682215402    4.3174168278    1.1713394789
  -1.4269975153    3.8795585113    1.1713394789
  -1.9968471134    2.9928552286    1.1713394789
   1.0250145657    4.2434872682    0.0913394789
   0.0583539421    4.6100932859    0.0913394789
  -0.9679518432    4.4854772020    0.0913394789
  -1.8187885033    3.8981870596    0.0913394789
   1.3716560826    3.4771728715   -0.9886605211
   0.5750762142    4.1674132566   -0.9886605211
  -0.4682215402    4.3174168278   -0.9886605211
  -1.4269975153    3.8795585113   -0.9886605211
   0.3379947128    3.4011495539   -1.7792753933
  -0.7420052872    3.4011495539   -1.7792753933
  -2.7696094692    1.9514928752    1.9400460759
  -3.3096094692    1.0161854391    1.9400460759
  -2.4958257222    2.8677601491    1.1494312037
  -3.4546016974    2.4299018326    1.1494312037
  -4.0244512954    1.5431985499    1.1494312037
  -4.0244512954    0.4891723283    1.1494312037
  -2.9955560253    3.0358205233    0.0694312037
  -3.8463926853    2.4485303809    0.0694312037
  -4.3268437949    1.5331072740    0.0694312037
  -4.3268437949    0.4992636043    0.0694312037
  -3.8463926853   -0.4161595027    0.0694312037
  -2.4958257222    2.8677601491   -1.0105687963
  -3.4546016974    2.4299018326   -1.0105687963
  -4.0244512954    1.5431985499   -1.0105687963
  -4.0244512954    0.4891723283   -1.0105687963
  -2.7696094692    1.9514928752   -1.8011836684
  -3.3096094692    1.0161854391   -1.8011836684
  -3.0059632559   -1.4336377828    1.8477681029
  -2.4659632559   -2.3689452189    1.8477681029
  -3.7208050821   -0.9066246720    1.0571532307
  -3.7208050821   -1.9606508936    1.0571532307
  -3.1509554840   -2.8473541762    1.0571532307
  -2.1921795089   -3.2852124928    1.0571532307
  -4.0231975815   -0.9167159480   -0.0228467693
  -4.0231975815   -1.9505596177   -0.0228467693
  -3.5427464719   -2.8659827246   -0.0228467693
  -2.6919098119   -3.4532728670   -0.0228467693
  -1.6656040265   -3.5778889509   -0.0228467693
  -3.7208050821   -0.9066246720   -1.1028467693
  -3.7208050821   -1.9606508936   -1.1028467693
  -3.1509554840   -2.8473541762   -1.1028467693
  -2.1921795089   -3.2852124928   -1.1028467693
  -3.0059632559   -1.4336377828   -1.8934616415
  -2.4659632559   -2.3689452189   -1.8934616415
   3.2134650559   -1.0993004855    1.7996280643
   2.6734650559   -2.0346079216    1.7996280643
   4.0040799281   -1.0993004855    1.0090131921
   3.7071264257   -0.0879697319    1.0090131921
   2.9105465574   -2.8008716242    1.0090131921
   3.7071264257   -2.1106312391    1.0090131921
   4.2934650559   -1.0993004855   -0.0709868079
   4.0460500713   -0.0954984339   -0.0709868079
   2.3938242853   -3.2435516536   -0.0709868079
   3.3604849088   -2.8769456358   -0.0709868079
   4.0460500713   -2.1031025371   -0.0709868079
   4.0040799281   -1.0993004855   -1.1509868079
   3.7071264257   -0.0879697319   -1.1509868079
   2.9105465574   -2.8008716242   -1.1509868079
   3.7071264257   -2.1106312391   -1.1509868079
   3.2134650559   -1.0993004855   -1.9416016801
   2.6734650559   -2.0346079216   -1.9416016801
   3.1143454628    1.3673677973    1.8894789573
   2.5743454628    2.3026752334    1.8894789573
   3.9049603349    1.3673677973    1.0988640852
   3.6080068325    2.3786985509    1.0988640852
   2.8114269642    3.0689389360    1.0988640852
   1.7681292098    3.2189425072    1.0988640852
   3.6080068325    0.3560370436    1.0988640852
   4.1943454628    1.3673677973    0.0188640852
   3.9469304782    2.3711698489    0.0188640852
   3.2613653157    3.1450129476    0.0188640852
   2.2947046921    3.5116189653    0.0188640852
   3.9469304782    0.3635657457    0.0188640852
   3.9049603349    1.3673677973   -1.0611359148
   3.6080068325    2.3786985509   -1.0611359148
   2.8114269642    3.0689389360   -1.0611359148
   1.7681292098    3.2189425072   -1.0611359148
   3.6080068325    0.3560370436   -1.0611359148
   3.1143454628    1.3673677973   -1.8517507870
   2.5743454628    2.3026752334   -1.8517507870
  -0.1142191548    1.3942524756    3.0516445072
   0.3988110602    2.2828468737    2.8707223696
  -0.6272493698    2.2828468737    2.8707223696
   0.6868517149    3.1483530035    2.3497778366
  -0.3886537990    3.3029873515    2.3497778366
  -1.3770282524    2.8516118628    2.3497778366
   1.6242331558    3.3249993682    1.5516445072
   0.6868517149    3.1483530035   -2.2464888222
  -0.3886537990    3.3029873515   -2.2464888222
  -1.3770282524    2.8516118628   -2.2464888222
   0.3988110602    2.2828468737   -2.7674333552
  -0.6272493698    2.2828468737   -2.7674333552
  -0.1142191548    1.3942524756   -2.9483554928
  -1.2422388222    0.5933095447    3.0396564967
  -1.7552690372    1.4819039429    2.8587343591
  -2.2682992522    0.5933095447    2.8587343591
  -2.5050479197    2.0506689320    2.3377898261
  -3.0924894072    1.1365921351    2.3377898261
  -3.0924894072    0.0500269544    2.3377898261
  -2.5412769279    2.8433095447   -1.4603435033
  -2.5050479197    2.0506689320   -2.2584768326
  -3.0924894072    1.1365921351   -2.2584768326
  -3.0924894072    0.0500269544   -2.2584768326
  -1.7552690372    1.4819039429   -2.7794213656
  -2.2682992522    0.5933095447   -2.7794213656
  -1.2422388222    0.5933095447   -2.9603435033
  -1.0703163154   -0.7801060554    2.9878996619
  -2.0963767454   -0.7801060554    2.8069775243
  -1.5833465304   -1.6687004536    2.8069775243
  -2.9205669004   -1.3233886458    2.2860329913
  -2.3331254129   -2.2374654427    2.2860329913
  -1.3447509595   -2.6888409314    2.2860329913
  -2.9205669004   -0.2368234651   -2.3102336674
  -2.9205669004   -1.3233886458   -2.3102336674
  -2.3331254129   -2.2374654427   -2.3102336674
  -2.0963767454   -0.7801060554   -2.8311782004
  -1.5833465304   -1.6687004536   -2.8311782004
  -1.0703163154   -0.7801060554   -3.0121003381
   0.1120499412   -1.3677735452    2.9493353852
  -0.4009802737   -2.2563679434    2.7684132475
   0.6250801562   -2.2563679434    2.7684132475
  -1.1507591563   -2.8251329325    2.2474687145
  -0.1623847029   -3.2765084212    2.2474687145
   0.9131208109   -3.1218740732    2.2474687145
  -1.1869881644   -3.6177735452    1.4493353852
  -0.1595229726   -3.9516172232    1.4493353852
   0.9148996432   -3.8386908559    1.4493353852
   1.8505022519   -3.2985204379    1.4493353852
  -0.6964663618   -4.2094135965    0.4702799182
   0.3846497285   -4.3095937555    0.4702799182
   1.4289497070   -4.0124647938    0.4702799182
  -0.6964663618   -4.2094135965   -0.5716091478
   0.3846497285   -4.3095937555   -0.5716091478
   1.4289497070   -4.0124647938   -0.5716091478
  -1.1869881644   -3.6177735452   -1.5506646148
  -0.1595229726   -3.9516172232   -1.5506646148
   0.9148996432   -3.8386908559   -1.5506646148
   1.8505022519   -3.2985204379   -1.5506646148
  -1.1507591563   -2.8251329325   -2.3487979442
  -0.1623847029   -3.2765084212   -2.3487979442
   0.9131208109   -3.1218740732   -2.3487979442
  -0.4009802737   -2.2563679434   -2.8697424772
   0.6250801562   -2.2563679434   -2.8697424772
   0.1120499412   -1.3677735452   -3.0506646148
   1.1829282269   -0.5945273476    2.9611804153
   2.2089886568   -0.5945273476    2.7802582776
   1.6959584419   -1.4831217458    2.7802582776
   3.1112910559   -0.5945273476    2.2593137446
   1.9839990966   -2.3486278756    2.2593137446
   2.8051702694   -1.6370790038    2.2593137446
   3.1112910559   -0.5945273476   -2.3369529141
   1.9839990966   -2.3486278756   -2.3369529141
   2.8051702694   -1.6370790038   -2.3369529141
   2.2089886568   -0.5945273476   -2.8578974471
   1.6959584419   -1.4831217458   -2.8578974471
   1.1829282269   -0.5945273476   -3.0388195847
   1.1290301331    0.7886089442    3.0115345658
   2.1550905631    0.7886089442    2.8306124282
   1.6420603481    1.6772033424    2.8306124282
   3.0573929622    0.7886089442    2.3096678952
   2.7512721756    1.8311606005    2.3096678952
   1.9301010028    2.5427094722    2.3096678952
   1.9318798351    3.2595262548    1.5115345658
   1.9318798351    3.2595262548   -1.4884654342
   3.0573929622    0.7886089442   -2.2865987635
   2.7512721756    1.8311606005   -2.2865987635
   1.9301010028    2.5427094722   -2.2865987635
   2.1550905631    0.7886089442   -2.8075432965
   1.6420603481    1.6772033424   -2.8075432965
   1.1290301331    0.7886089442   -2.9884654342
  -0.7226657741    3.3676525347    2.2536647619
   0.5774775979    4.1726715533    1.5877150034
  -0.4690442176    4.3231386745    1.5877150034
  -1.4307830594    3.8839272621    1.5877150034
   1.2568529787    4.2951925216    0.6253897204
   0.3186551997    4.7470047593    0.6253897204
  -0.7226657741    4.7470047593    0.6253897204
  -1.6608635531    4.2951925216    0.6253897204
  -2.3101165608    3.4810550008    0.6253897204
   1.2568529787    4.2951925216   -0.4427107626
   0.3186551997    4.7470047593   -0.4427107626
  -0.7226657741    4.7470047593   -0.4427107626
  -1.6608635531    4.2951925216   -0.4427107626
  -2.3101165608    3.4810550008   -0.4427107626
   0.5774775979    4.1726715533   -1.4050360456
  -0.4690442176    4.3231386745   -1.4050360456
  -1.4307830594    3.8839272621   -1.4050360456
  -3.2709304431    1.0161854391    2.2317564867
  -2.4966483996    2.8734819958    1.5658067282
  -3.4583872415    2.4342705833    1.5658067282
  -4.0299978228    1.5448271573    1.5658067282
  -4.0299978228    0.4875437209    1.5658067282
  -2.7502699562    3.2973480806    0.6034814452
  -3.6884677351    2.8455358428    0.6034814452
  -4.3377207428    2.0313983221    0.6034814452
  -4.5694364585    1.0161854391    0.6034814452
  -4.3377207428    0.0009725561    0.6034814452
  -2.7502699562    3.2973480806   -0.4646190378
  -3.6884677351    2.8455358428   -0.4646190378
  -4.3377207428    2.0313983221   -0.4646190378
  -4.5694364585    1.0161854391   -0.4646190378
  -4.3377207428    0.0009725561   -0.4646190378
  -3.4583872415    2.4342705833   -1.4269443207
  -4.0299978228    1.5448271573   -1.4269443207
  -4.0299978228    0.4875437209   -1.4269443207
  -3.7263516094   -0.9049960646    1.4735287552
  -3.7263516094   -1.9622795010    1.4735287552
  -3.1547410281   -2.8517229270    1.4735287552
  -2.1930021862   -3.2909343395    1.4735287552
  -4.2657902451   -1.4336377828    0.5112034722
  -4.0340745295   -2.4488506658    0.5112034722
  -3.3848215218   -3.2629881865    0.5112034722
  -2.4466237428   -3.7148004243    0.5112034722
  -4.2657902451   -1.4336377828   -0.5568970108
  -4.0340745295   -2.4488506658   -0.5568970108
  -3.3848215218   -3.2629881865   -0.5568970108
  -2.4466237428   -3.7148004243   -0.5568970108
  -3.7263516094   -0.9049960646   -1.5192222938
  -3.7263516094   -1.9622795010   -1.5192222938
  -3.1547410281   -2.8517229270   -1.5192222938
  -2.1930021862   -3.2909343395   -1.5192222938
  -2.4466237428   -2.3354481997   -2.1851720523
   4.0098606138   -1.0993004855    1.4253887166
   2.9129479410   -2.8061299209    1.4253887166
   3.7119894480   -2.1137565138    1.4253887166
   4.4732920451   -1.0993004855    0.4630634336
   4.2415763295   -0.0840876025    0.4630634336
   2.6541255428   -3.3804631270    0.4630634336
   3.5923233218   -2.9286508892    0.4630634336
   4.2415763295   -2.1145133685    0.4630634336
   4.4732920451   -1.0993004855   -0.6050370494
   4.2415763295   -0.0840876025   -0.6050370494
   2.6541255428   -3.3804631270   -0.6050370494
   3.5923233218   -2.9286508892   -0.6050370494
   4.2415763295   -2.1145133685   -0.6050370494
   4.0098606138   -1.0993004855   -1.5673623323
   2.9129479410   -2.8061299209   -1.5673623323
   3.7119894480   -2.1137565138   -1.5673623323
   3.1747860298   -1.0993004855   -2.2333120909
   3.9107410207    1.3673677973    1.5152396096
   3.6128698549    2.3818238256    1.5152396096
   2.8138283479    3.0741972327    1.5152396096
   4.3741724520    1.3673677973    0.5529143267
   4.1424567363    2.3825806802    0.5529143267
   3.4932037287    3.1967182010    0.5529143267
   2.5550059497    3.6485304387    0.5529143267
   4.1424567363    0.3521549143    0.5529143267
   4.3741724520    1.3673677973   -0.5151861563
   4.1424567363    2.3825806802   -0.5151861563
   3.4932037287    3.1967182010   -0.5151861563
   2.5550059497    3.6485304387   -0.5151861563
   4.1424567363    0.3521549143   -0.5151861563
   3.9107410207    1.3673677973   -1.4775114393
   3.6128698549    2.3818238256   -1.4775114393
   2.8138283479    3.0741972327   -1.4775114393
